part_id	name
5400	BBa_I15015
5401	BBa_I15016
5402	BBa_I15017
5403	BBa_I15018
5404	BBa_I15019
5405	BBa_I15020
5406	BBa_J13001
5408	BBa_I13402
5409	BBa_I13403
5410	BBa_I13404
5411	BBa_I13405
5412	BBa_I13410
5413	BBa_I13407
5445	BBa_I13408
5414	BBa_I15030
5415	BBa_I15014
5416	BBa_I13406
5417	BBa_R00101
5749	BBa_J06550
5483	pSB1AT3
5742	BBa_I5311
5743	BBa_E0438
5443	BBa_I13411
5550	BBa_I15024
5624	BBa_J04480
5470	BBa_I15040
5551	BBa_S01014
5452	BBa_I13453
5619	BBa_J06201
5422	BBa_I15011
5424	BBa_I15013
5423	BBa_I15012
5427	BBa_I5101
5428	BBa_I5121
5429	BBa_I5131
5499	BBa_J04450
5433	BBa_J14011
5434	BBa_E5500
5435	BBa_E5501
5436	BBa_E5502
5437	BBa_E5503
5438	BBa_E5504
5439	BBa_I7120
5440	BBa_I7121
5444	BBa_I13412
5446	BBa_I13413
5447	BBa_I13409
5632	BBa_J06012
5448	BBa_J13000
5449	BBa_I13450
5450	BBa_I13451
5451	BBa_I13452
5454	BBa_I13500
5455	BBa_I13501
5456	BBa_I13502
5457	BBa_I13503
5458	BBa_I13504
5459	BBa_I13505
5460	BBa_I13506
5479	BBa_I13516
5474	BBa_E7103
5461	BBa_I13507
5462	BBa_I13508
5463	BBa_I13509
5464	BBa_I13510
5465	BBa_I13511
5466	BBa_I13512
5467	BBa_I13513
5468	BBa_I13514
5469	BBa_I13515
5471	BBa_I15041
5480	BBa_I13517
5475	pSB1AK3-1
5501	BBa_J04421
5481	BBa_I13518
5482	BBa_I13519
5485	pSB1AC3
5486	pSB1AC3-1
5487	pSB1AT3-1
5489	BBa_J04031
5492	BBa_J04431
5490	BBa_J04051
5519	BBa_V1006
5491	BBa_J04430
5493	BBa_J04500
5500	BBa_J04451
5502	BBa_J11000
5503	BBa_Y00002
5505	BBa_S01000
5506	BBa_S01001
5507	BBa_S01002
5508	BBa_S01003
5509	BBa_S01004
5510	BBa_S01005
5511	BBa_S01006
5512	BBa_S01007
5513	BBa_S01008
5514	BBa_S01009
5515	BBa_S01010
5516	BBa_S01011
5517	BBa_S01012
5518	BBa_S01013
5520	pSB2K0
5521	BBa_J06000
5522	BBa_J06001
5523	BBa_J06002
5524	BBa_J06003
5525	BBa_J06004
5526	BBa_V1007
5527	BBa_V1008
5528	BBa_J06005
5529	BBa_J06006
5532	BBa_I13520
5530	BBa_J06007
5531	BBa_J06008
5589	BBa_J06108
5533	BBa_J06800
5597	BBa_J13100
5534	BBa_J06801
5535	BBa_J06650
5536	BBa_J06501
5537	BBa_J06651
5546	BBa_J06502
5538	BBa_J06601
5539	BBa_J06600
5540	BBa_J06700
5541	BBa_J06652
5542	BBa_J06620
5543	BBa_J06621
5544	BBa_J06701
5545	BBa_J06500
5547	BBa_J06802
5548	BBa_J06602
5549	BBa_I15023
5567	BBa_J07000
5596	BBa_I13521
5594	BBa_J06400
5595	BBa_J06401
5588	BBa_J06107
5590	BBa_T9001
5591	BBa_T9002
5587	BBa_J06106
5559	BBa_S01022
5586	BBa_J06105
5583	BBa_J06102
5584	BBa_J06103
5585	BBa_J06104
5579	BBa_J11003
5580	BBa_J06100
5581	BBa_Y1002
5582	BBa_J06101
5576	BBa_I13454
5577	BBa_J110001
5578	BBa_J11002
5570	BBa_J07003
5571	BBa_J07004
5573	BBa_J13002
5574	BBa_J13003
5565	BBa_S01675
5566	BBa_S01674
5568	BBa_J07001
5569	BBa_J07002
5598	BBa_J13030
5599	BBa_J06200
5600	BBa_J06402
5601	BBa_J06610
5602	BBa_Y1003
5603	BBa_Y1004
5604	BBa_Y1005
5605	BBa_Y1006
5606	BBa_Y1007
5607	BBa_Y1008
5608	BBa_Y1009
5609	BBa_Y1010
5610	BBa_Y1011
5611	BBa_Y1012
5612	BBa_Y1013
5613	BBa_Y1014
5614	BBa_Y1015
5615	BBa_Y1016
5616	BBa_J06499
5617	BBa_J06498
5618	BBa_J06497
5627	BBa_J06206
5628	BBa_F2710
5629	BBa_J06403
5633	BBa_J06022
5634	BBa_J06032
5635	BBa_J06042
5636	BBa_J06014
5637	BBa_J06024
5676	BBa_J06485
5677	BBa_J06486
5679	BBa_J06487
5683	BBa_J06488
5684	BBa_J06489
5685	BBa_J06490
5686	BBa_J06491
5687	BBa_J06492
5688	BBa_J06493
5689	BBa_J06494
5690	BBa_J06495
5691	BBa_J06496
5717	BBa_J06803
5718	BBa_J06900
5719	BBa_J06901
5720	BBa_J06902
5721	BBa_J06903
5722	BBa_J06904
5723	BBa_J06905
5724	BBa_J06906
5725	BBa_J06907
5726	BBa_J06950
5727	BBa_J06951
5729	BBa_J06952
5730	BBa_J06953
5731	BBa_J06954
5732	BBa_J06955
5733	BBa_J04686
5734	BBa_J04685
5735	BBa_J04606
52940	BBa_K3106000
5736	BBa_J13004
5737	BBa_J13031
5738	BBa_J13020
5739	BBa_J13021
5740	BBa_J13022
5741	BBa_J13023
5744	BBa_P0454
5745	BBa_P0455
5746	BBa_P0456
5747	BBa_P0457
5748	BBa_S0411
5750	BBa_J06570
5751	BBa_J06653
5753	BBa_J11004
6010	BBa_S03307
5866	BBa_S03274
5867	BBa_J11007
5754	BBa_J11005
5794	BBa_J07017
5755	BBa_J06484
5756	BBa_J06483
5757	BBa_J06482
5758	BBa_J06481
5759	BBa_J06480
5760	pSB4A1
5761	BBa_E7104
5762	BBa_J07005
5763	BBa_J07006
5764	BBa_J07007
5765	BBa_J06654
5766	BBa_J06655
5767	BBa_J06656
5768	BBa_J06657
5769	BBa_J06658
5770	BBa_J06659
5771	BBa_J06660
5772	BBa_J06661
5773	BBa_J06611
5774	BBa_J06612
5775	BBa_J06622
5776	BBa_J06623
5777	BBa_J06624
5778	BBa_J06625
5779	BBa_J06551
5780	BBa_J06571
5781	BBa_J07008
5782	BBa_J07009
5783	BBa_J07010
5784	BBa_J07011
5785	BBa_J07012
5786	BBa_J07013
5787	BBa_J07014
5788	BBa_J07015
5789	BBa_J13200
5790	BBa_J13201
5791	BBa_J07016
5792	BBa_S0412
5793	BBa_I1467
5795	BBa_J07018
5804	BBa_J07024
5796	BBa_J07019
5797	BBa_J07020
5798	BBa_J07021
5799	BBa_J07022
5800	BBa_J07023
5801	BBa_V1009
5805	BBa_J07025
5806	BBa_J07026
5807	BBa_J07027
5808	BBa_J07028
5809	BBa_S01015
5810	BBa_S01016
5811	BBa_J13101
5819	BBa_J13102
5812	BBa_S01017
5813	BBa_S01018
5814	BBa_S01019
5815	BBa_S01020
5816	BBa_S01021
5817	BBa_S01023
5818	BBa_S01024
5820	BBa_J13008
5821	BBa_J13009
5822	BBa_J13010
5823	BBa_J13011
5824	BBa_J13012
5825	BBa_J13013
5826	BBa_J06572
5827	BBa_J06573
5828	BBa_J07029
5829	BBa_J06504
5830	BBa_J06505
5832	BBa_J13014
5833	BBa_J13015
5834	BBa_J13024
5835	BBa_J07031
5836	BBa_I13455
5837	BBa_J13025
5838	BBa_J13026
5839	BBa_J13210
5840	BBa_J13040
5841	BBa_J07032
5842	BBa_I13456
5843	BBa_I13457
5844	BBa_J07033
5845	BBa_I13523
5879	BBa_S03275
5880	BBa_I13524
5881	BBa_I13525
5846	BBa_J07034
5847	BBa_J07035
5848	BBa_J07036
5849	BBa_J07037
5850	BBa_J07038
5851	BBa_J07039
5852	BBa_J07040
5853	BBa_S03271
5854	BBa_J06603
5855	BBa_J06702
5857	BBa_J06574
5856	BBa_J06703
5875	BBa_I7106
5864	BBa_S03272
5865	BBa_S03273
5868	BBa_J11008
5869	BBa_J11009
5870	BBa_J11010
5871	BBa_J11011
5872	BBa_J11012
5873	BBa_J11013
5874	BBa_J11014
5876	BBa_I7107
5877	BBa_I7108
5878	BBa_I7109
6006	BBa_J07071
5882	BBa_I13526
5883	BBa_I13527
5884	BBa_I13528
5885	BBa_I13529
5886	BBa_I13530
5887	BBa_I13531
5888	BBa_I13532
5889	BBa_I13533
5890	BBa_I13534
5891	BBa_S03276
5892	BBa_I13535
5893	BBa_I13536
5895	BBa_S03277
5896	BBa_S03278
5897	BBa_S03279
5898	BBa_S03280
5899	BBa_J06910
5900	BBa_J06911
5901	BBa_J06912
5902	BBa_J06913
5903	BBa_J06914
5904	BBa_J06915
5905	BBa_J06916
5906	BBa_J06917
5907	BBa_J06960
5908	BBa_J06961
5909	BBa_J06962
5910	BBa_J06963
5911	BBa_J06964
5912	BBa_J06965
5913	BBa_S03281
5914	BBa_J07041
5915	BBa_J07042
5916	BBa_S03282
5918	BBa_S03283
5919	BBa_J06626
5920	BBa_J06627
5921	BBa_J06628
5922	BBa_J06629
5923	BBa_J06300
5924	BBa_J06301
5925	BBa_J06302
5926	BBa_J06303
5928	BBa_J11015
5929	BBa_J11016
5930	BBa_J11017
5931	BBa_J11018
5932	BBa_J11019
5933	BBa_J07043
5934	BBa_J07044
5935	BBa_J07045
5936	BBa_S03284
5937	BBa_S03285
5938	BBa_S03286
5939	BBa_J07046
5940	BBa_J07047
5941	BBa_J07048
5942	BBa_J07054
5943	BBa_J07055
5944	BBa_J07049
5945	BBa_J07056
5946	BBa_J07050
5947	BBa_J07057
50027	BBa_K2737007
5948	BBa_J07051
5949	BBa_J07058
5950	BBa_J07052
5951	BBa_J07053
5952	BBa_J07059
5953	BBa_J07060
5954	BBa_J07061
5955	BBa_J07062
5956	BBa_J07063
5957	BBa_J06310
5958	BBa_J06320
5959	BBa_S03287
5960	BBa_S03288
5961	BBa_S03289
5962	BBa_S03290
5963	BBa_S03291
5964	BBa_J06311
5965	BBa_J06321
5966	BBa_S03292
5968	BBa_J07064
5969	BBa_S03293
5970	BBa_S03294
5973	BBa_S03295
5975	BBa_S03297
5976	BBa_S03298
5977	BBa_S03299
5978	BBa_S03300
5979	BBa_S03301
5980	BBa_T9100
5981	BBa_T9101
5982	BBa_T9102
5983	BBa_I13458
5984	BBa_S03303
5989	BBa_J07065
5990	BBa_I13537
5991	BBa_S03304
5992	BBa_S03305
5993	BBa_I13538
5994	BBa_I13539
5995	BBa_I13540
5996	BBa_I13541
5997	BBa_I13542
5998	BBa_I13543
5999	BBa_I13544
6000	BBa_J07066
6001	BBa_J07067
6002	BBa_J07068
6003	BBa_J07069
6004	BBa_S03306
6007	BBa_J07072
6005	BBa_J07070
6008	BBa_J07073
6009	BBa_T9150
6011	BBa_S03308
6012	BBa_S03309
6013	BBa_S03310
6014	BBa_S03311
6015	BBa_S03312
6016	BBa_S03313
6017	BBa_S03314
6018	BBa_S03315
6019	BBa_S03316
6020	BBa_S03317
6021	BBa_S03318
6022	BBa_S03319
6023	BBa_S03320
6024	BBa_S03321
6025	BBa_S03322
6026	BBa_S03323
6027	BBa_J07074
6028	BBa_S03324
6029	BBa_S03325
6030	BBa_S03326
6034	BBa_J07075
6031	BBa_S03327
6032	BBa_S03328
6035	BBa_J06506
6036	BBa_S03329
6037	BBa_S03330
6038	BBa_J07076
6039	BBa_J07077
6040	BBa_J07078
6042	BBa_J07080
6041	BBa_J07079
6043	BBa_J05000
6044	BBa_J05010
6045	BBa_J05020
6046	BBa_J05021
6048	BBa_J05030
6047	BBa_J05001
6049	BBa_J04630
6050	BBa_J04650
6053	BBa_S03332
6051	BBa_V1010
6052	BBa_S03331
6055	BBa_J08001
6056	BBa_J05100
6057	BBa_J05101
6058	BBa_J05102
6059	BBa_J05103
6060	BBa_J05104
6061	BBa_J05105
6062	BBa_J05106
6063	BBa_J05107
6064	BBa_J05108
6065	BBa_J05109
6066	BBa_J05110
6067	BBa_J05111
6068	BBa_J05201
6069	BBa_J05202
6070	BBa_J05203
6071	BBa_J05204
6072	BBa_J05205
6073	BBa_J05206
6074	BBa_J05207
6075	BBa_J05208
6077	BBa_J05210
6078	BBa_J05211
6079	BBa_J05212
6080	BBa_J05213
6081	BBa_J05214
6082	BBa_I15031
6083	BBa_I15032
6084	BBa_J05215
6085	BBa_J05216
6086	BBa_J05217
6087	BBa_J05218
6088	BBa_J05221
6089	BBa_J04795
6090	BBa_J04705
6091	BBa_J04805
6093	BBa_J05209
6094	BBa_J04700
6095	BBa_J04900
6096	BBa_J05301
6097	BBa_J05302
6098	BBa_J05303
6099	BBa_J05304
6100	BBa_J05314
6101	BBa_J05311
6102	BBa_J05312
6103	BBa_J05313
6104	BBa_J05050
6105	BBa_J05315
6106	BBa_J05305
6118	BBa_J05316
6107	BBa_S03333
6108	BBa_J04605
6109	BBa_J04800
6110	BBa_J04676
6112	BBa_J05112
6113	BBa_J05113
6114	BBa_J05114
6115	BBa_J05115
6116	BBa_J05222
6117	BBa_J05306
6119	BBa_J13202
6120	BBa_J13203
6121	BBa_J13204
6138	BBa_S03340
6154	BBa_J11031
6122	BBa_J05040
6123	BBa_S03334
6124	BBa_J05500
6125	BBa_S03335
6126	BBa_S03336
6127	BBa_S03337
6128	BBa_S03338
6129	BBa_S03339
6130	BBa_J05501
6131	BBa_J05503
6132	BBa_J05504
6133	BBa_J05505
6134	BBa_R0180
6135	BBa_R0181
6136	BBa_R0182
6137	BBa_R0183
6141	BBa_E0241
6142	BBa_J07081
6143	BBa_J07082
6144	BBa_J07083
6145	BBa_J07084
6146	BBa_J07085
6147	BBa_J07086
6151	BBa_J11020
6152	BBa_S03341
6153	BBa_J11030
6155	BBa_J11021
6157	BBa_J03101
6156	BBa_J03100
6158	BBa_J03102
6159	BBa_J03103
6160	BBa_J11022
6161	BBa_E7105
6162	BBa_E7106
6163	BBa_E7107
6164	BBa_E7108
6165	BBa_S03343
6166	BBa_S03344
6167	BBa_J11040
6168	BBa_S03345
6169	BBa_J01000
6170	BBa_J01001
6171	BBa_J01002
6172	BBa_J01003
6173	BBa_S03346
6174	BBa_S03347
6175	BBa_S03348
6176	BBa_S03349
6177	BBa_S03350
6178	BBa_S03351
6179	BBa_S03352
6180	BBa_S03353
6181	BBa_S03354
6182	BBa_S03355
6183	BBa_S03356
6184	BBa_S03357
6185	BBa_S03358
6186	BBa_S03359
6187	BBa_S03360
6188	BBa_S03361
6189	BBa_C0400
6190	BBa_C0410
6191	BBa_C0440
6192	BBa_C0450
6193	BBa_C0460
6194	BBa_C0470
6195	BBa_C0420
6196	BBa_C0430
6197	BBa_J01004
6198	BBa_S03362
6199	BBa_S03363
6200	BBa_S03364
6201	BBa_S03365
6202	BBa_S03366
6203	BBa_S03367
6204	BBa_S03368
6205	BBa_S03369
6206	BBa_S03370
6207	BBa_S03371
6208	BBa_S03372
6209	BBa_S03373
6210	BBa_S03374
6211	BBa_S03375
6212	BBa_S03376
6213	BBa_S03377
6214	BBa_S03378
6215	BBa_S03379
6216	BBa_S03380
6217	BBa_S03381
6218	BBa_J01005
6292	BBa_C7053
6219	BBa_J01006
6220	BBa_C0480
6223	BBa_J04671
6224	BBa_J04631
6225	BBa_J04651
6226	BBa_J04771
6227	BBa_J04871
6228	BBa_J04971
6229	BBa_J01999
6230	BBa_J04481
6234	BBa_J03007
6231	BBa_S03382
6232	BBa_S03383
6233	BBa_S03384
6235	BBa_J03008
6236	BBa_J01998
6237	BBa_S03385
6238	BBa_J11041
6239	BBa_J11042
6240	BBa_J11043
6242	BBa_J11051
6243	BBa_J11052
6244	BBa_C0490
6245	BBa_J01007
6246	BBa_J01008
6247	BBa_J01009
6248	BBa_J01010
6249	BBa_J01011
6250	BBa_J01020
6251	BBa_S03386
6252	BBa_S03387
6253	BBa_J01021
6254	BBa_S03388
6255	BBa_J01022
6262	BBa_J01054
6256	BBa_S03389
6257	BBa_J01050
6261	BBa_J01053
6258	BBa_S03391
6259	BBa_J01051
6260	BBa_J01052
6263	BBa_J01023
6264	BBa_J01055
6265	BBa_J01024
6266	BBa_J01056
6267	BBa_J01025
6268	BBa_J01057
6269	BBa_J01058
6270	BBa_J01059
6271	BBa_J01026
6272	BBa_J01060
6273	BBa_J01027
6274	BBa_J01061
6275	BBa_J01028
6276	BBa_J01062
6277	BBa_J01029
6278	BBa_J01063
6279	BBa_J01030
6280	BBa_J01031
6281	BBa_J01064
6282	BBa_J01065
6283	BBa_J01032
6284	BBa_J01066
6285	BBa_J01067
6286	BBa_J01068
6287	BBa_J01069
6288	BBa_J01070
6289	BBa_J01071
6290	BBa_J01072
6291	BBa_C0011
6293	BBa_C7077
6767	BBa_J31000
6295	BBa_R6182
6296	BBa_R2182
6297	BBa_S03396
6298	BBa_J01073
6299	BBa_J01074
6301	BBa_J01076
6300	BBa_J01075
6302	BBa_J01077
6303	BBa_J01078
6304	BBa_M30109
6305	BBa_B0054
6306	BBa_B0055
6307	BBa_I50000
6325	BBa_J01088
6326	BBa_J01089
6327	BBa_J01090
6328	BBa_J01091
6329	BBa_J01092
6331	BBa_S03402
6332	BBa_I51003
6308	BBa_S03397
6309	BBa_J01079
6310	BBa_S03399
6311	BBa_M30001
6312	BBa_M30002
6313	BBa_M30003
6314	BBa_M30004
6315	BBa_S03400
6316	BBa_S03401
6317	BBa_J01080
6318	BBa_J01081
6319	BBa_J01082
6320	BBa_J01083
6321	BBa_J01084
6322	BBa_J01085
6323	BBa_J01086
6324	BBa_J01087
6333	BBa_S03403
6334	BBa_S03404
6335	BBa_J01093
6336	BBa_I50010
6337	BBa_M30005
6338	BBa_M30006
6339	BBa_M30007
6340	BBa_M30008
6341	BBa_M30009
6342	BBa_M30010
6343	BBa_S03405
6344	BBa_J04085
6345	BBa_J04086
6346	BBa_J04381
6347	BBa_S03406
6348	BBa_B0037
6349	BBa_R8237
6350	BBa_R4037
6351	BBa_J01096
6352	BBa_J01094
6353	BBa_J01095
6354	BBa_J01097
6355	BBa_J01098
6356	BBa_S03407
6357	BBa_S03408
6358	BBa_S03409
6359	BBa_S03410
6360	BBa_S03411
6361	BBa_S03412
6382	BBa_S03421
6362	BBa_S03413
6363	BBa_S03414
6364	BBa_S03415
6365	BBa_M30011
6366	BBa_M30012
6367	BBa_S03416
6368	BBa_S03417
6369	BBa_P1000
6370	BBa_P1001
6371	BBa_S03418
6372	BBa_S03419
6373	BBa_S03420
6374	BBa_B0038
6375	BBa_B0039
6376	BBa_B0041
6377	BBa_Q07400
6378	BBa_Q08400
6379	BBa_Q09400
6380	BBa_J01099
6381	BBa_J01100
6383	BBa_S03422
6384	BBa_S03423
6386	BBa_J01102
6385	BBa_J01101
6387	BBa_J01103
6388	BBa_J01104
6389	BBa_J01105
6390	BBa_J01106
6391	BBa_J01107
6392	BBa_J01108
6393	BBa_J01109
6394	BBa_J01110
6395	BBa_J01118
6396	BBa_I1000
6397	BBa_J01119
6398	BBa_J01120
6399	BBa_J01121
6408	BBa_J01129
6414	BBa_M30000
6434	pSB2K4
6440	BBa_P1002
6441	BBa_P1003
6445	BBa_E70101
6450	BBa_I50030
6451	BBa_I50040
6452	BBa_I50050
6453	BBa_P1004
6454	BBa_G00102
6455	BBa_P1005
8325	pSB4K5
6458	BBa_B0042
6459	BBa_B0043
6460	BBa_B0044
6464	BBa_B0070
6465	BBa_B0071
6466	BBa_E70102
6467	BBa_E70103
6470	BBa_I50001
6471	BBa_I50041
6473	BBa_I51000
6474	BBa_G00000
6475	BBa_G00001
6476	BBa_B0045
6477	BBa_B0046
6482	BBa_B0047
7732	BBa_T2003
14557	BBa_T2005
6483	BBa_B0048
6486	BBa_P1012
6487	BBa_P1013
6488	BBa_M1000
6489	BBa_M1001
6711	BBa_Z0253
6712	BBa_Z0261
6713	BBa_Z0262
6774	BBa_J45004
6775	BBa_J45005
6776	BBa_J45003
6777	BBa_J45007
6778	BBa_J45006
6779	BBa_J45008
6780	BBa_J45009
6785	BBa_G00103
6786	BBa_G00104
6787	BBa_G00105
6788	BBa_G00106
6789	BBa_G00107
6792	BBa_P1014
6808	BBa_J24000
6810	BBa_J24001
6818	BBa_J49000
6833	BBa_J45503
6834	BBa_J45504
6837	BBa_Z0301
6842	BBa_Y00073
6613	BBa_S03464
6614	BBa_S03465
6615	BBa_S03466
6622	BBa_S03473
6623	BBa_S03474
6624	BBa_S03475
6625	BBa_S03476
6626	BBa_B0072
6627	BBa_B0073
6628	BBa_B0074
6629	BBa_B0076
6630	BBa_B0077
6631	BBa_B0078
6639	BBa_E70202
6640	BBa_E70203
6692	BBa_Q04401
6710	BBa_I10498
6737	pSB1A10
6756	BBa_J3101
6882	BBa_J23006
6854	BBa_J21001
6864	BBa_J50035
6868	BBa_V1011
6899	BBa_J45991
7142	BBa_J23100
6904	BBa_J16400
6907	BBa_J45992
6908	BBa_J45993
7016	BBa_J45014
6926	BBa_J31001
6927	BBa_J31002
6928	BBa_J31003
6929	BBa_J31004
6930	BBa_J31006
6931	BBa_J31005
6932	BBa_J31007
7943	BBa_J61032
48485	BBa_K2885000
6964	BBa_V1012
6969	BBa_S03511
6980	BBa_J16101
6984	BBa_J16105
6986	BBa_J23012
6989	BBa_J23015
6990	BBa_J23016
7001	BBa_J26002
7018	BBa_J61000
7019	BBa_J61001
7816	BBa_J45396
7825	BBa_J45250
7020	BBa_J61002
32058	BBa_K1486006
7021	BBa_J61003
11801	BBa_K103006
7034	BBa_J3103
7036	BBa_J3104
7037	BBa_J3105
7038	BBa_Y00029
7039	BBa_J23038
7045	BBa_J29003
7046	BBa_J29004
7047	BBa_J29005
7048	BBa_J29006
7061	BBa_J44001
7066	BBa_J3106
7082	BBa_J23018
7083	BBa_J23019
43279	BBa_K2483004
7085	BBa_J23025
7109	BBa_J54007
7110	BBa_J54009
7111	BBa_J54010
7112	BBa_J54006
7141	BBa_Y00100
7144	BBa_J23102
7145	BBa_J23103
7146	BBa_J23104
7149	BBa_J61004
7150	BBa_J61005
7151	BBa_J61006
7152	BBa_J61008
7153	BBa_J61009
7155	BBa_J23101
7587	pSB1A7
7172	BBa_J45098
7173	BBa_J45099
7174	BBa_J45100
7175	BBa_J45119
7176	BBa_J45120
7177	BBa_J45150
7178	BBa_J45170
7185	BBa_J23056
7184	BBa_J23055
7248	BBa_J23105
7249	BBa_J23106
7254	BBa_J44002
7263	BBa_J44003
7517	BBa_J52019
7271	BBa_J23107
7272	BBa_J23108
7273	BBa_J23109
7274	BBa_J23110
7275	BBa_J23111
7276	BBa_J23112
7277	BBa_J23113
7278	BBa_J23114
7279	BBa_J23115
7280	BBa_J23116
7281	BBa_J23117
7282	BBa_J23118
7820	BBa_J45299
7288	BBa_J45017
7290	BBa_J45400
7302	BBa_J37033
7308	BBa_J44009
7309	BBa_J23119
7311	BBa_J32015
7313	BBa_J32017
7821	BBa_J45298
7327	BBa_B1001
7324	BBa_J59001
7328	BBa_B1002
7330	BBa_B1003
7331	BBa_B1004
7332	BBa_B1005
7333	BBa_B1006
7402	BBa_B1008
7350	BBa_J22052
7351	BBa_J22101
7357	BBa_J22071
7359	BBa_J22081
7371	BBa_J22106
7401	BBa_B1007
7403	BBa_B1009
7389	BBa_J22126
7404	BBa_B1010
8024	BBa_M13102
47724	BBa_K2668010
7433	BBa_J23080
7435	BBa_J61020
7436	BBa_J61021
7437	BBa_J61022
7439	BBa_J61024
7440	BBa_J61025
7441	BBa_J61026
7442	BBa_J61027
7445	BBa_J61030
7446	BBa_J61031
32370	BBa_K1520011
7453	BBa_B2001
7464	BBa_B2002
7469	BBa_B2102
7470	BBa_B2101
7471	BBa_B2003
7473	BBa_V1013
7493	BBa_J63000
7494	BBa_J63001
7495	BBa_J63002
7496	BBa_J63003
7497	BBa_J63005
7498	BBa_J63006
7499	BBa_J63007
7500	BBa_J63008
7504	BBa_J3107
7505	BBa_J3108
7513	BBa_J52008
7514	BBa_J52011
7515	BBa_J52012
7516	BBa_J52013
7519	BBa_J52021
7521	BBa_J63009
7523	BBa_J52016
7524	pSB1AK8
7528	BBa_J52026
7529	BBa_J52028
7531	BBa_J52035
7542	BBa_J54016
7554	BBa_J54200
7581	BBa_J35000
7582	BBa_J35001
7585	BBa_J63010
7596	BBa_J45200
7726	BBa_J34810
7597	BBa_J45220
7598	BBa_J45320
7599	BBa_J35002
7601	BBa_J29048
7603	BBa_J54110
7604	BBa_J54130
7607	BBa_J54120
7612	BBa_R2108
7613	BBa_R2109
7614	BBa_R2110
7615	BBa_R2111
7616	BBa_R2112
7617	BBa_R2113
7632	BBa_J35003
7633	BBa_J35004
7634	BBa_J35005
7635	BBa_J35006
7636	BBa_J35007
7643	BBa_R2114
7652	pSB1A1
7653	BBa_J35120
7853	BBa_J36853
7664	BBa_J58100
7665	BBa_J58101
7666	BBa_J58102
7667	BBa_J58103
7669	BBa_J44010
7671	BBa_J44011
7672	BBa_J44012
7673	BBa_J44013
7675	BBa_J58104
7676	BBa_J58105
7681	BBa_J33205
7690	BBa_J33206
7692	BBa_J58115
7699	BBa_J24676
7716	BBa_J34800
7717	BBa_J34801
7719	BBa_J34803
7722	BBa_J34806
7725	BBa_J34809
7730	BBa_J34814
7749	BBa_J09144
7754	BBa_J09122
7755	BBa_J09142
7756	BBa_J09123
7758	BBa_J09271
7760	BBa_J09034
7765	BBa_J09035
7778	BBa_J09264
7779	BBa_J09265
7780	BBa_J09266
7794	BBa_J47861
7795	BBa_J47862
7796	BBa_J47863
7818	BBa_J45398
7822	BBa_J45319
7823	BBa_J45199
7824	BBa_J45219
7826	BBa_J45270
7849	BBa_J3901
7852	BBa_J3902
7854	BBa_J36854
7855	BBa_J36855
7856	BBa_J36856
7857	BBa_J36857
7858	BBa_J36858
7859	BBa_J36859
7862	BBa_S03639
7866	BBa_J5523
7869	BBa_J5526
7870	BBa_J5527
7871	BBa_J5528
7873	BBa_J45180
7874	BBa_J48103
7875	BBa_J48104
7877	BBa_J48106
7924	BBa_J32029
7895	BBa_J45995
7893	BBa_J45999
7896	BBa_J45996
7897	BBa_J45600
7898	BBa_J45700
7899	BBa_J45800
7907	BBa_J56012
7908	BBa_J56013
7910	BBa_J56015
7911	BBa_J56016
7912	BBa_J56011
7965	BBa_V1022
7967	BBa_J61035
8011	BBa_M13502
8012	BBa_M13510
8013	BBa_M13505
8014	BBa_M13507
8015	BBa_M13509
8016	BBa_M13508
8017	BBa_M13503
8018	BBa_M13506
8019	BBa_M13501
8020	BBa_M13511
8021	BBa_M13504
8025	BBa_M13110
8026	BBa_M13105
8027	BBa_M13108
8028	BBa_M13103
8029	BBa_M13106
8030	BBa_M13101
8031	BBa_M13104
8035	BBa_J64000
8036	BBa_J64010
8039	BBa_J45997
8041	BBa_J61100
8042	BBa_J61101
8043	BBa_J61102
8044	BBa_P1016
8046	BBa_I51001
8047	BBa_I52001
8099	BBa_J14430
28472	BBa_K993000
8103	BBa_J45181
8110	BBa_J61045
8111	BBa_J61046
8112	BBa_J61047
8113	BBa_J61048
8116	BBa_J61051
8119	BBa_J61054
8120	BBa_J61055
8244	BBa_M31985
8245	BBa_M31984
8248	BBa_M31983
8249	BBa_M31982
8151	pSB4C5
8152	BBa_G0002
8153	BBa_G0003
8154	BBa_G0004
8613	BBa_I50032
8155	BBa_G0001
8156	BBa_G0005
8157	BBa_G0006
8158	pSB4A5
8693	pSB3K5
50816	BBa_K2557009
8170	BBa_M31519
8202	BBa_M31955
8204	BBa_M31956
8206	BBa_M31958
8209	BBa_M31961
8210	BBa_M31962
8195	BBa_M31950
8197	BBa_M31952
8198	BBa_M31953
8212	BBa_M31964
8213	BBa_M31965
8215	BBa_M31967
8216	BBa_M31968
8226	BBa_M31997
8227	BBa_M31996
8228	BBa_M31995
8233	BBa_M31992
8235	BBa_M31991
8236	BBa_M31990
8237	BBa_M31989
8238	BBa_M31988
8239	BBa_M31987
8243	BBa_M31986
8313	BBa_M31370
8326	pSB4T5
8335	BBa_G00201
8338	BBa_S03650
8340	BBa_S03651
8342	BBa_B0102
8345	BBa_S03652
8346	BBa_S03653
8347	BBa_B0103
8359	BBa_B0104
8367	BBa_J64969
8369	BBa_J64951
8376	BBa_J64907
